Trading contract,Item Number,QTY,Date From,Date To,Material,Counter Party,UOM,Contract Type,Sales Organization,Distribution Channel,Division,Shipping Conditions,L/S Position Indicator,Mode of transport,Plant,Tolerance Schedule ID,Incoterms Sales,Incoterms Part2 Sale
0000024858,000370,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000380,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000390,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000400,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000410,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000420,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000430,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000440,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000450,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000460,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000470,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000480,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000490,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000500,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000510,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000520,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000530,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000540,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000550,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000560,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000570,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000580,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000590,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024858,000600,100.00,2/1/19,2/28/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000010,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000020,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000030,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000040,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000050,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000060,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000070,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000080,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000090,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000100,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000110,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000120,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000130,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000140,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000150,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000160,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000170,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000180,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000190,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000200,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000210,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000220,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000230,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000240,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000250,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000260,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000270,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000280,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000290,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000300,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000310,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000320,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000330,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000340,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000350,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000360,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000370,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000380,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000390,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000400,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000410,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000420,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000430,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000440,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000450,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000460,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000470,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000480,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000490,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000500,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000510,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000520,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000530,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000540,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000550,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000560,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000570,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000580,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000590,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000024859,000600,100.00,3/1/19,3/31/19,000000000000100075,0200158556,STO,ZVS1,1100,10,23,01,FMNT,02,0016,VEH LT TOL,DEL,PITT
0000025001,000010,56.00,1/1/19,1/31/19,000000000000100007,0200916909,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200916909
0000025051,000010,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000020,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000030,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000040,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000050,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000060,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000070,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000080,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000090,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025051,000100,100.00,4/1/19,4/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000010,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000020,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000030,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000040,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000050,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000060,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000070,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025060,000080,100.00,1/1/19,1/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000010,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000020,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000030,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000040,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000050,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000060,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000070,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025081,000080,100.00,2/1/19,2/28/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000010,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000020,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000030,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000040,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000050,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000060,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000070,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025082,000080,100.00,3/1/19,3/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000010,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000020,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000030,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000040,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000050,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000060,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000070,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025083,000080,100.00,5/1/19,5/31/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000010,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000020,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000030,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000040,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000050,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000060,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000070,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025084,000080,100.00,6/1/19,6/30/19,000000000000100067,0200202498,STO,ZVS1,1451,10,23,01,HALL,02,1059,VEH LT TOL,DEL,CLOV
0000025124,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200557510,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025128,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200040886,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025158,000010,400.00,1/1/19,1/31/19,000000000000100195,0200665113,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025224,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200557510,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025234,000010,20000.00,1/1/19,1/31/19,000000000000100195,0200483208,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025257,000010,205000.00,2/1/19,2/28/19,000000000000100119,0200893504,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000930
0000025307,000010,3000.00,1/1/19,1/31/19,000000000000100195,0200916662,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025320,000010,205000.00,1/1/19,1/31/19,000000000000100133,0200893504,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000930
0000025321,000010,205000.00,2/1/19,2/28/19,000000000000100133,0200893504,LB,ZVS1,1100,10,21,01,MANK,02,0010,VEH LT TOL,DEL,C300000930
0000025477,000010,90.72,1/1/19,1/31/19,000000000000100007,0200596327,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000025480,000010,45.36,1/1/19,1/31/19,000000000000100007,0200596325,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000025646,000010,2550.00,3/1/19,3/31/19,000000000000100195,0200024989,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025708,000010,2700.00,5/1/19,5/31/19,000000000000100195,0200794797,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025783,000010,3400.00,1/1/19,1/31/19,000000000000100195,0200793726,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025805,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200017436,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025832,000010,450.00,1/1/19,1/31/19,000000000000100195,0200519691,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0010
0000025864,000010,5000.00,1/1/19,1/31/19,000000000000100195,0200863247,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025903,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200864274,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0016
0000025912,000010,5000.00,3/1/19,3/31/19,000000000000100195,0200167051,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000025932,000010,10000.00,1/1/19,1/31/19,000000000000100195,0200157391,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000025972,000010,1800.00,1/1/19,1/31/19,000000000000100195,0200504229,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026083,000010,15000.00,1/1/19,1/31/19,000000000000100195,0200564161,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026089,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200586162,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026112,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200916471,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026154,000010,2000.00,1/1/19,1/31/19,000000000000100195,0200264265,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026184,000010,3600.00,1/1/19,1/31/19,000000000000100195,0200200042,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026199,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200494851,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026200,000010,900.00,1/1/19,1/31/19,000000000000100195,0200127607,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026203,000010,1700.00,1/1/19,1/31/19,000000000000100195,0200008283,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026205,000010,750.00,5/1/19,5/31/19,000000000000100195,0200900033,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026217,000010,850.00,1/1/19,1/31/19,000000000000100195,0200049504,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
0000026241,000010,900.00,1/1/19,1/31/19,000000000000100195,0200654740,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,#N/A,#N/A
0000026254,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200893115,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026314,000010,2700.00,1/1/19,1/31/19,000000000000100195,0200193705,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026361,000010,56.00,1/1/19,1/31/19,000000000000100007,0200917218,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,FOB,V200917218
0000026387,000010,2500.00,1/1/19,1/31/19,000000000000100195,0200557510,BU,GTP1,1100,10,20,,FMNT,01,0016,50BU U TOL,DEL,P0016
0000026437,000010,1000.00,1/1/19,1/31/19,000000000000100195,0200850850,BU,GTP1,1100,10,20,,MANK,01,0010,50BU U TOL,DEL,P0010
